maturity,theta,log_moneyness,total_variance,implied_vol
1.7,0.068,-0.8947368421052632,0.5030703556267183,0.5439887302177794
1.7,0.068,-0.7894736842105263,0.45093121709352424,0.5150278216891179
1.7,0.068,-0.6842105263157895,0.3988259598108823,0.4843588605270964
1.7,0.068,-0.5789473684210527,0.3467705753238637,0.451644430240182
1.7,0.068,-0.4736842105263158,0.29479293162172593,0.4164223899315566
1.7,0.068,-0.368421052631579,0.24294619797620565,0.3780337659803651
1.7,0.068,-0.26315789473684215,0.19134546224366197,0.33549389601150365
1.7,0.068,-0.1578947368421053,0.1402912800311417,0.2872703993996942
1.7,0.068,-0.052631578947368474,0.09084666632613078,0.2311692355958277
1.7,0.068,0.05263157894736836,0.04894201198973294,0.16967444951285376
1.7,0.068,0.1578947368421053,0.03469706325089359,0.1428637015004441
1.7,0.068,0.26315789473684204,0.038549271653373816,0.1505856638230991
1.7,0.068,0.36842105263157876,0.04592703167477329,0.16436514528683008
1.7,0.068,0.4736842105263157,0.054248463179312485,0.17863611251287692
1.7,0.068,0.5789473684210527,0.06294114951258283,0.19241674977931872
1.7,0.068,0.6842105263157894,0.07181582408095567,0.20553491771609553
1.7,0.068,0.7894736842105261,0.08079279520244995,0.2180026918377385
1.7,0.068,0.894736842105263,0.08983286572778182,0.22987575381673647
1.7,0.068,1.0,0.09891455937971108,0.24121574353520503
1.8,0.07200000000000002,-1.0,0.5644391883701111,0.5599797557700492
1.8,0.07200000000000002,-0.8947368421052632,0.5116850905968197,0.5331692927917089
1.8,0.07200000000000002,-0.7894736842105263,0.4589573193581498,0.5049517685208217
1.8,0.07200000000000002,-0.6842105263157895,0.4062665631291334,0.475082778242752
1.8,0.07200000000000002,-0.5789473684210527,0.3536301734394296,0.44323944710094315
